,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,30,ADANIENT,Adani Enterprises Limited,512599.0,3.01,2980.0,31710,SELL OPEN=HIGH,31/01/2023 09:19:16
1,140,BPCL,Bharat Petroleum Corporation Limited,500547.0,2.34,342.95,29568,SELL OPEN=HIGH,31/01/2023 09:19:16
2,45,SRF,Srf Limited,503806.0,2.26,2200.0,3971,SELL OPEN=HIGH,31/01/2023 09:19:16
3,134,AMBUJACEM,Ambuja Cements Limited,500425.0,1.68,394.0,147458,SELL OPEN=HIGH,31/01/2023 09:19:16
4,183,BEL,Bharat Electronics Limited,500049.0,1.52,90.3,70526,SELL OPEN=HIGH,31/01/2023 09:19:16
5,194,IDEA,Idea Cellular Limited,532822.0,1.47,6.9,2169451,SELL OPEN=HIGH,31/01/2023 09:19:16
6,70,M&M,Mahindra & Mahindra Limited,500520.0,1.4,1350.3,29185,SELL OPEN=HIGH,31/01/2023 09:19:16
7,52,ASTRAL,Astral Poly Technik Limited,532830.0,1.39,1998.05,1726,SELL OPEN=HIGH,31/01/2023 09:19:16
8,117,SBIN,State Bank Of India,500112.0,1.26,545.0,61702,SELL OPEN=HIGH,31/01/2023 09:19:16
9,53,ACC,Acc Limited,500410.0,1.09,1925.0,1689,SELL OPEN=HIGH,31/01/2023 09:19:16
10,193,GMRINFRA,Gmr Infrastructure Limited,532754.0,1.08,37.4,2349,SELL OPEN=HIGH,31/01/2023 09:19:16
11,152,HINDPETRO,Hindustan Petroleum Corporation Limited,500104.0,1.05,236.8,5751,SELL OPEN=HIGH,31/01/2023 09:19:16
12,11,ATUL,Atul Limited,500027.0,1.03,7099.0,738,SELL OPEN=HIGH,31/01/2023 09:19:16
13,180,MANAPPURAM,Manappuram Finance Limited,531213.0,1.03,113.1,11402,SELL OPEN=HIGH,31/01/2023 09:19:16
14,136,GLENMARK,Glenmark Pharmaceuticals Limited,532296.0,1.01,374.9,1764,SELL OPEN=HIGH,31/01/2023 09:19:16
15,146,GRANULES,Granules India Limited,532482.0,1.01,294.3,2119,SELL OPEN=HIGH,31/01/2023 09:19:16
16,165,BANKBARODA,Bank Of Baroda,532134.0,1.01,160.5,32330,SELL OPEN=HIGH,31/01/2023 09:19:16
17,122,JUBLFOOD,Jubilant Foodworks Limited,533155.0,1.0,490.15,1512,SELL OPEN=HIGH,31/01/2023 09:19:16
18,154,M&MFIN,Mahindra & Mahindra Financial Services Limited,532720.0,1.0,227.8,4357,SELL OPEN=HIGH,31/01/2023 09:19:16
19,105,JSWSTEEL,Jsw Steel Limited,500228.0,1.0,708.7,1556,SELL OPEN=HIGH,31/01/2023 09:19:16
20,33,POLYCAB,Polycab India Ltd,542652.0,0.99,2847.0,836,SELL OPEN=HIGH,31/01/2023 09:19:16
21,22,BAJAJ-AUTO,Bajaj Auto Limited,532977.0,0.96,3878.0,1388,SELL OPEN=HIGH,31/01/2023 09:19:16
22,42,RELIANCE,Reliance Industries Limited,500325.0,0.94,2382.0,140622,SELL OPEN=HIGH,31/01/2023 09:19:16
23,187,IOC,Indian Oil Corporation Limited,530965.0,0.92,82.5,39458,SELL OPEN=HIGH,31/01/2023 09:19:16
24,44,PIDILITIND,Pidilite Industries Limited,500331.0,0.9,2303.9,634,SELL OPEN=HIGH,31/01/2023 09:19:16
25,160,DELTACORP,Delta Corp Limited,532848.0,0.9,190.9,2645,SELL OPEN=HIGH,31/01/2023 09:19:16
26,125,GUJGASLTD,Gujarat Gas Limited,539336.0,0.89,453.9,444,SELL OPEN=HIGH,31/01/2023 09:19:16
27,175,NMDC,Nmdc Limited,526371.0,0.86,123.45,6695,SELL OPEN=HIGH,31/01/2023 09:19:16
28,73,SBILIFE,SBI Life Insurance Company Ltd,540719.0,0.83,1243.7,1207,SELL OPEN=HIGH,31/01/2023 09:19:16
29,82,CIPLA,Cipla Limited,500087.0,0.83,1043.0,1434,SELL OPEN=HIGH,31/01/2023 09:19:16
30,164,RAIN,Rain Industries Limited,500339.0,0.83,163.75,3160,SELL OPEN=HIGH,31/01/2023 09:19:16
31,36,HEROMOTOCO,Hero Motocorp Limited,500182.0,0.82,2724.45,352,SELL OPEN=HIGH,31/01/2023 09:19:16
32,138,DLF,Dlf Limited,532868.0,0.81,356.0,5822,SELL OPEN=HIGH,31/01/2023 09:19:16
33,171,PFC,Power Finance Corporation Limited,532810.0,0.81,136.85,11185,SELL OPEN=HIGH,31/01/2023 09:19:16
34,167,RBLBANK,Rbl Bank Limited,540065.0,0.8,151.0,5995,SELL OPEN=HIGH,31/01/2023 09:19:16
35,69,BAJAJFINSV,Bajaj Finserv Limited,532978.0,0.79,1354.4,6855,SELL OPEN=HIGH,31/01/2023 09:19:16
36,107,CONCOR,Container Corporation Of India Limited,531344.0,0.77,630.0,1937,SELL OPEN=HIGH,31/01/2023 09:19:16
37,169,ASHOKLEY,Ashok Leyland Limited,500477.0,0.76,145.4,10768,SELL OPEN=HIGH,31/01/2023 09:19:16
38,80,INDUSINDBK,Indusind Bank Limited,532187.0,0.73,1097.05,2298,SELL OPEN=HIGH,31/01/2023 09:19:16
39,137,BALRAMCHIN,Balrampur Chini Mills Limited,500038.0,0.7,366.0,1479,SELL OPEN=HIGH,31/01/2023 09:19:16
40,185,L&TFH,L&t Finance Holdings Limited,533519.0,0.69,87.0,5317,SELL OPEN=HIGH,31/01/2023 09:19:16
41,4,HONAUT,Honeywell Automation India Limited,517174.0,0.68,38300.0,7,SELL OPEN=HIGH,31/01/2023 09:19:16
42,153,BIOCON,Biocon Limited,532523.0,0.66,235.0,10587,SELL OPEN=HIGH,31/01/2023 09:19:16
43,63,INFY,Infosys Limited,500209.0,0.66,1548.9,34479,SELL OPEN=HIGH,31/01/2023 09:19:16
44,184,SAIL,Steel Authority Of India Limited,500113.0,0.63,87.4,22188,SELL OPEN=HIGH,31/01/2023 09:19:16
45,147,CANBK,Canara Bank,532483.0,0.63,294.0,16055,SELL OPEN=HIGH,31/01/2023 09:19:16
46,191,IDFCFIRSTB,IDFC First Bank Ltd,539437.0,0.62,56.75,43885,SELL OPEN=HIGH,31/01/2023 09:19:16
47,98,BHARTIARTL,Bharti Airtel Limited,532454.0,0.62,775.0,5595,SELL OPEN=HIGH,31/01/2023 09:19:16
48,96,OBEROIRLTY,Oberoi Realty Limited,533273.0,0.61,808.5,253,SELL OPEN=HIGH,31/01/2023 09:19:16
49,104,CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243.0,0.6,715.0,3357,SELL OPEN=HIGH,31/01/2023 09:19:16
50,163,NTPC,Ntpc Limited,532555.0,0.59,169.85,26588,SELL OPEN=HIGH,31/01/2023 09:19:16
51,192,PNB,Punjab National Bank,532461.0,0.59,51.0,222400,SELL OPEN=HIGH,31/01/2023 09:19:16
52,55,DEEPAKNTR,Deepak Nitrite Limited,506401.0,0.57,1849.95,305,SELL OPEN=HIGH,31/01/2023 09:19:16
53,90,IPCALAB,Ipca Laboratories Limited,524494.0,0.57,863.3,351,SELL OPEN=HIGH,31/01/2023 09:19:16
54,50,LALPATHLAB,Dr. Lal Path Labs Ltd.,539524.0,0.57,2070.0,290,SELL OPEN=HIGH,31/01/2023 09:19:16
55,166,CUB,City Union Bank Limited,532210.0,0.56,153.1,589,SELL OPEN=HIGH,31/01/2023 09:19:16
56,159,TATAPOWER,Tata Power Company Limited,500400.0,0.56,205.5,31856,SELL OPEN=HIGH,31/01/2023 09:19:16
57,190,MOTHERSON,Motherson Sumi Systems Limited,517334.0,0.55,73.5,8183,SELL OPEN=HIGH,31/01/2023 09:19:16
58,123,HINDALCO,Hindalco Industries Limited,500440.0,0.55,474.95,6677,SELL OPEN=HIGH,31/01/2023 09:19:16
59,12,ULTRACEMCO,Ultratech Cement Limited,532538.0,0.54,6925.0,749,SELL OPEN=HIGH,31/01/2023 09:19:16
60,186,NATIONALUM,National Aluminium Company Limited,532234.0,0.54,83.25,25164,SELL OPEN=HIGH,31/01/2023 09:19:16
61,5,SHREECEM,Shree Cements Limited,500387.0,0.53,22704.2,43,SELL OPEN=HIGH,31/01/2023 09:19:16
62,57,DALBHARAT,Dalmia Bharat Limited,533309.0,0.53,1726.6,21,SELL OPEN=HIGH,31/01/2023 09:19:16
63,37,DIXON,Dixon Technologies,540699.0,0.53,2694.0,1597,SELL OPEN=HIGH,31/01/2023 09:19:16
64,92,MGL,Mahanagar Gas Limited,539957.0,0.52,853.9,197,SELL OPEN=HIGH,31/01/2023 09:19:16
