,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,208,DRCSYSTEMS,DRC Systems India Ltd,543268.0,4.87,31.2,5039,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
1,164,ASIANHOTNR,Asian Hotels (north) Limited,500023.0,3.74,73.55,209461,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
2,194,QGOLDHALF,Quantum Gold Fund ETF,590099.0,2.93,48.77,11221,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
3,193,GOLDBEES,Nippon India ETF Gold Bees,590095.0,2.93,48.82,5159849,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
4,191,AXISGOLD,Axis Gold ETF,533570.0,2.88,49.01,141224,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
5,242,HYBRIDFIN,Hybrid Financial Services Ltd,500262.0,2.81,9.15,2571,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
6,192,KOTAKGOLD,Kotak Gold ETF,590097.0,2.62,49.0,524409,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
7,195,GOLDSHARE,UTI - Gold Exchange Traded Fund,590101.0,2.53,48.7,88215,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
8,189,HDFCMFGETF,HDFC Gold ETF,533230.0,2.39,50.12,582156,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
9,117,NCLIND,Ncl Industries Limited,502168.0,2.23,174.3,447919,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
10,186,BSLGOLDETF,Aditya Birla Sun Life Gold ETF,533408.0,2.07,51.34,217706,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
11,190,SETFGOLD,SBI Gold ETS,590098.0,1.92,49.93,2723314,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
12,220,INCREDIBLE,Incredible Industries Ltd,538365.0,1.47,20.65,9731,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
13,35,KAYNES,Kaynes Technology India Ltd,535493.0,1.42,970.3,333296,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
14,185,ICICI5GSEC,ICICI Prudential 5 Year G-Sec ETF,543480.0,0.98,51.35,45,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
15,188,MOGSEC,Motilal Oswal 5 Year G-Sec ETF,543250.0,0.59,50.81,1619,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
16,25,PHOENIXLTD,The Phoenix Mills Limited,503100.0,0.58,1325.05,109196,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
17,30,EBBETF0431,Bharat Bond ETF - April 2031,543216.0,0.49,1110.42,28138,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
18,239,AXISBPSETF,Axis AAA Bond Plus SDL ETF-2026 Matur. Reg. Growth,535381.0,0.19,10.76,15334,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
19,136,SDL26BEES,Nippon India ETF Nifty SDL-2026 Maturity,535377.0,0.17,110.84,2665,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
20,253,TVVISION,Tv Vision Limited,540083.0,0.0,2.5,9863,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
21,121,ONGC,Oil & Natural Gas Corporation Limited,500312.0,0.0,155.8,8785721,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
22,48,SHIVALIK,Shivalik Rasayan Ltd,539148.0,-0.12,641.25,4290,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
23,54,GHCL,Ghcl Limited,500171.0,-0.2,513.05,264760,MACD Bearish or Bullish crossover,14/03/2023 09:06:46
