,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,12,SBICARD,SBI Cards & Payment Services Ltd,543066.0,-0.43,742.4,403686,SELL OPEN=HIGH,22/02/2023 14:36:37
1,16,DABUR,Dabur India Limited,500096.0,-0.44,532.8,680245,SELL OPEN=HIGH,22/02/2023 14:36:37
2,2,NESTLEIND,Nestle India Limited,500790.0,-0.73,18711.45,28764,SELL OPEN=HIGH,22/02/2023 14:36:37
3,11,MCDOWELL-N,United Spirits Limited,532432.0,-0.95,745.6,500610,SELL OPEN=HIGH,22/02/2023 14:36:37
4,3,ATUL,Atul Limited,500027.0,-0.98,7130.9,25557,SELL OPEN=HIGH,22/02/2023 14:36:37
5,10,TATACOMM,Tata Communications Limited,500483.0,-1.01,1218.05,161751,SELL OPEN=HIGH,22/02/2023 14:36:37
6,14,CONCOR,Container Corporation Of India Limited,531344.0,-1.26,588.35,4252334,SELL OPEN=HIGH,22/02/2023 14:36:37
7,17,ICICIPRULI,Icici Prudential Life Insurance Company Limited,540133.0,-1.67,411.45,814246,SELL OPEN=HIGH,22/02/2023 14:36:37
8,7,PIDILITIND,Pidilite Industries Limited,500331.0,-1.72,2291.8,220426,SELL OPEN=HIGH,22/02/2023 14:36:37
9,4,LTIM,LTI Mindtree Ltd,540005.0,-1.77,4792.35,350632,SELL OPEN=HIGH,22/02/2023 14:36:37
10,19,CANBK,Canara Bank,532483.0,-1.85,273.8,7627580,SELL OPEN=HIGH,22/02/2023 14:36:37
11,5,NAUKRI,Info Edge (india) Limited,532777.0,-1.9,3506.7,267548,SELL OPEN=HIGH,22/02/2023 14:36:37
12,6,PIIND,Pi Industries Limited,523642.0,-1.9,3207.0,259573,SELL OPEN=HIGH,22/02/2023 14:36:37
13,21,PFC,Power Finance Corporation Limited,532810.0,-1.94,146.7,5464068,SELL OPEN=HIGH,22/02/2023 14:36:37
14,22,BHEL,Bharat Heavy Electricals Limited,500103.0,-1.98,69.35,8895567,SELL OPEN=HIGH,22/02/2023 14:36:37
15,1,SHREECEM,Shree Cements Limited,500387.0,-2.08,25977.85,71669,SELL OPEN=HIGH,22/02/2023 14:36:37
16,15,GNFC,Gujarat Narmada Valley Fertilizers And Chemicals Limited,500670.0,-2.35,535.35,552641,SELL OPEN=HIGH,22/02/2023 14:36:37
17,20,TATAPOWER,Tata Power Company Limited,500400.0,-2.77,202.2,11692678,SELL OPEN=HIGH,22/02/2023 14:36:37
18,13,IRCTC,Indian Railway Catering & Tourism Corporation Ltd,542830.0,-3.24,621.7,1182228,SELL OPEN=HIGH,22/02/2023 14:36:37
19,9,GRASIM,Grasim Industries Limited,500300.0,-3.49,1576.2,773253,SELL OPEN=HIGH,22/02/2023 14:36:37
20,8,ASTRAL,Astral Poly Technik Limited,532830.0,-3.96,1867.5,492714,SELL OPEN=HIGH,22/02/2023 14:36:37
21,18,AMBUJACEM,Ambuja Cements Limited,500425.0,-4.68,336.35,10483277,SELL OPEN=HIGH,22/02/2023 14:36:37
22,1,LTIM,LTI Mindtree Ltd,540005.0,-1.89,4786.55,352032,Intraday Future Sell with SuperTrend -80 % Accuracy,22/02/2023 14:39:13
23,1,VOLTAS,Voltas Limited,500575.0,2.58,918.9,6799404,Mohan'S sure sell candidate -- MACD CROSS,22/02/2023 14:40:17
24,2,IDEA,Idea Cellular Limited,532822.0,1.43,7.1,62394673,Mohan'S sure sell candidate -- MACD CROSS,22/02/2023 14:40:17
25,133,SABTN,Sri Adhikari Brothers Television Network Limited,530943.0,0.0,1.7,3399,Day Short Trade,22/02/2023 14:41:32
26,102,SUPREMEINF,Supreme Infrastructure India Limited,532904.0,0.0,21.0,4398,Day Short Trade,22/02/2023 14:41:32
27,66,ARVEE,Arvee Laboratories (India) Ltd,535050.0,0.0,106.0,413,Day Short Trade,22/02/2023 14:41:32
28,47,SETF10GILT,SBI-ETF 10 Year GILT,533031.0,-0.05,206.9,16,Day Short Trade,22/02/2023 14:41:32
