,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,15,OLECTRA,Olectra Greentech Ltd,532439.0,7.99,536.0,1132722,15 minute Stock Breakouts,02/03/2023 10:19:14
1,9,LODHA,Macrotech Developers Ltd,543287.0,6.31,898.05,711214,15 minute Stock Breakouts,02/03/2023 10:19:14
2,18,AWL,Adani Wilmar Ltd,543458.0,4.99,398.65,5972146,15 minute Stock Breakouts,02/03/2023 10:19:14
3,2,PGHL,Procter & Gamble Health Ltd,500126.0,4.24,5093.0,21198,15 minute Stock Breakouts,02/03/2023 10:19:14
4,20,SUNTECK,Sunteck Realty Limited,512179.0,4.1,318.55,257721,15 minute Stock Breakouts,02/03/2023 10:19:14
5,22,INDIANB,Indian Bank,532814.0,2.87,274.1,401433,15 minute Stock Breakouts,02/03/2023 10:19:14
6,31,EASEMYTRIP,Easy Trip Planners Ltd,543272.0,2.77,50.0,3407778,15 minute Stock Breakouts,02/03/2023 10:19:14
7,1,3MINDIA,3m India Limited,523395.0,2.19,23152.25,1247,15 minute Stock Breakouts,02/03/2023 10:19:14
8,32,CENTRALBK,Central Bank Of India,532885.0,2.09,26.9,2282367,15 minute Stock Breakouts,02/03/2023 10:19:14
9,5,ADANIENT,Adani Enterprises Limited,512599.0,2.08,1596.8,12273207,15 minute Stock Breakouts,02/03/2023 10:19:14
10,19,AEGISCHEM,Aegis Logistics Limited,500003.0,1.86,372.8,145100,15 minute Stock Breakouts,02/03/2023 10:19:14
11,25,WOCKPHARMA,Wockhardt Limited,532300.0,1.7,191.95,82521,15 minute Stock Breakouts,02/03/2023 10:19:14
12,16,TORNTPOWER,Torrent Power Limited,532779.0,1.2,512.65,139939,15 minute Stock Breakouts,02/03/2023 10:19:14
13,33,IOB,Indian Overseas Bank,532388.0,1.2,25.2,4596139,15 minute Stock Breakouts,02/03/2023 10:19:14
14,21,CANBK,Canara Bank,532483.0,1.09,291.95,2786421,15 minute Stock Breakouts,02/03/2023 10:19:14
15,6,WHIRLPOOL,Whirlpool Of India Limited,500238.0,1.08,1319.5,18562,15 minute Stock Breakouts,02/03/2023 10:19:14
16,4,INDIGO,Interglobe Aviation Limited,539448.0,1.07,1863.45,97588,15 minute Stock Breakouts,02/03/2023 10:19:14
17,24,SPARC,Sun Pharma Advanced Research Company Limited,532872.0,0.98,195.4,117730,15 minute Stock Breakouts,02/03/2023 10:19:14
18,7,TRENT,Trent Limited,500251.0,0.96,1303.95,90379,15 minute Stock Breakouts,02/03/2023 10:19:14
19,23,LXCHEM,Laxmi Organic Industries Ltd,543277.0,0.84,264.1,66560,15 minute Stock Breakouts,02/03/2023 10:19:14
20,30,JMFINANCIL,Jm Financial Limited,523405.0,0.77,65.3,43859,15 minute Stock Breakouts,02/03/2023 10:19:14
21,13,AUBANK,AU Small Finance Bank,540611.0,0.73,615.95,301970,15 minute Stock Breakouts,02/03/2023 10:19:14
22,17,SONACOMS,Sona BLW Precision Forgings Ltd,543300.0,0.73,463.3,139524,15 minute Stock Breakouts,02/03/2023 10:19:14
23,27,PFC,Power Finance Corporation Limited,532810.0,0.64,150.4,966906,15 minute Stock Breakouts,02/03/2023 10:19:14
24,3,ASTRAL,Astral Poly Technik Limited,532830.0,0.57,1913.95,35082,15 minute Stock Breakouts,02/03/2023 10:19:14
25,8,GODREJPROP,Godrej Properties Limited,533150.0,0.54,1125.3,70474,15 minute Stock Breakouts,02/03/2023 10:19:14
26,28,RECLTD,Rural Electrification Corporation Limited,532955.0,0.52,115.65,1097234,15 minute Stock Breakouts,02/03/2023 10:19:14
27,29,BANKINDIA,Bank Of India,532149.0,0.41,74.35,4837675,15 minute Stock Breakouts,02/03/2023 10:19:14
28,11,ICICIBANK,Icici Bank Limited,532174.0,0.4,859.7,2199883,15 minute Stock Breakouts,02/03/2023 10:19:14
29,10,HATSUN,Hatsun Agro Product Limited,531531.0,0.38,894.0,2328,15 minute Stock Breakouts,02/03/2023 10:19:14
30,14,SBIN,State Bank Of India,500112.0,0.28,538.2,3528990,15 minute Stock Breakouts,02/03/2023 10:19:14
31,26,BANKBARODA,Bank Of Baroda,532134.0,0.27,164.85,5247598,15 minute Stock Breakouts,02/03/2023 10:19:14
32,12,KPITTECH,KPIT Technologies Ltd,542651.0,0.2,845.7,246996,15 minute Stock Breakouts,02/03/2023 10:19:14
33,73,RANEENGINE,Rane Engine Valve Limited,532988.0,16.06,236.0,110609,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
34,215,VIKASECO,Vikas Ecotech Limited,530961.0,8.77,3.1,6679140,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
35,213,VIKASLIFE,Vikas Lifecare Ltd,,7.79,4.15,4760514,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
36,76,TWL,Titagarh Wagons Limited,532966.0,7.75,230.0,1268801,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
37,193,TREEHOUSE,Tree House Education & Accessories Limited,533540.0,5.97,14.2,87269,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
38,46,DICIND,Dic India Limited,500089.0,5.75,409.0,1009,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
39,60,ASAL,Automotive Stampings And Assemblies Limited,520119.0,5.53,312.95,12984,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
40,206,SYNCOMF,Syncom Formulations (India) Ltd,524470.0,5.19,7.1,366939,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
41,96,RITCO,Ritco Logistics Ltd,542383.0,5.0,142.8,3725,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
42,124,PTC,Ptc India Limited,532524.0,4.97,97.15,333199,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
43,208,JBFIND,Jbf Industries Limited,514034.0,4.96,6.35,9394,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
44,155,MASKINVEST,Mask Investments Limited,,4.95,55.15,4,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
45,148,TTML,Tata Teleservices (maharashtra) Limited,532371.0,4.93,61.75,734375,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
46,207,FELDVR,Future Enterprises DVR,570002.0,4.72,6.65,3980,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
47,210,GTL,Gtl Limited,500160.0,4.59,5.7,357539,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
48,219,FEL,Future Enterprises Limited,523574.0,4.55,1.15,154729,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
49,209,FLFL,Future Lifestyle Fashions Limited,536507.0,4.42,5.9,7177,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
50,126,JAIPURKURT,Nandani Creation Ltd,538375.0,4.22,95.0,2,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
51,70,DMCC,DMCC Speciality Chemicals Ltd,506405.0,4.13,256.95,58170,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
52,58,SUNTECK,Sunteck Realty Limited,512179.0,4.1,318.55,266509,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
53,118,ITDCEM,Itd Cementation India Limited,509496.0,3.82,103.15,329914,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
54,33,GESHIP,The Great Eastern Shipping Company Limited,500620.0,3.72,588.4,213007,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
55,113,STARCEMENT,Star Cement Ltd,540575.0,3.58,114.2,200401,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
56,195,INDIAVIX,India VIX,531641.0,3.08,13.4,0,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
57,88,DYCL,Dynamic Cables Ltd,535405.0,3.06,172.0,11930,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
58,7,ORISSAMINE,The Orissa Minerals Development Company Limited,590086.0,2.94,2544.0,660,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
59,218,LCCINFOTEC,Lcc Infotech Limited,532019.0,2.78,1.85,15711,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
60,159,EASEMYTRIP,Easy Trip Planners Ltd,543272.0,2.77,50.0,3407778,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
61,116,MANGALAM,Mangalam Drugs And Organics Limited,532637.0,2.71,109.95,8437,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
62,117,IBULHSGFIN,Indiabulls Housing Finance Limited,535789.0,2.68,107.1,5096574,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
63,214,DCMFINSERV,DCM Financial Services Ltd,511611.0,2.53,4.05,580,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
64,83,RAMAPHO,Rama Phosphates Ltd,524037.0,2.53,202.45,7883,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
65,170,PDMJEPAPER,Pudumjee Paper Products Limited,539785.0,2.45,39.8,36632,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
66,205,DUCON,Ducon Infratechnologies Limited,534674.0,2.44,8.4,108255,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
67,57,BOROLTD,Borosil Ltd,543212.0,2.41,334.05,16690,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
68,163,HUDCO,Housing and Urban Development Corporation,540530.0,2.34,45.9,1010617,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
69,156,IRCON,Ircon International Ltd,541956.0,2.15,54.6,2088999,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
70,87,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,539334.0,2.1,172.65,7059,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
71,212,INFOMEDIA,Infomedia Press Limited,509069.0,2.08,4.9,80,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
72,179,FLEXITUFF,Flexituff International Limited,533638.0,1.87,30.0,1940,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
73,194,SGL,Stl Global Limited,532730.0,1.87,13.65,56327,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
74,160,SUTLEJTEX,Sutlej Textiles And Industries Limited,532782.0,1.87,49.15,17226,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
75,216,EASTSILK,Eastern Silk Industries Limited,590022.0,1.69,3.0,2082,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
76,63,ICEMAKE,ICE Make Refrigeration Ltd,535034.0,1.66,277.95,5487,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
77,66,JKIL,J.kumar Infraprojects Limited,532940.0,1.59,262.4,27566,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
78,52,CENTENKA,Century Enka Limited,500280.0,1.58,366.0,6846,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
79,138,AUTOIND,Autoline Industries Limited,532797.0,1.57,71.35,5561,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
80,197,JETFREIGHT,Jet Freight Logistics Ltd,538390.0,1.55,13.1,32225,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
81,17,DENORA,De Nora India Limited,590031.0,1.49,928.65,21837,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
82,151,MAHESHWARI,Maheshwari Logistics Ltd,538394.0,1.43,60.1,4391,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
83,91,RPPL,Rajshree Polypack Ltd,535109.0,1.4,162.45,421,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
84,100,DCMNVL,DCM Nouvelle Ltd,542729.0,1.38,135.6,11434,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
85,67,KNRCON,Knr Constructions Limited,532942.0,1.36,261.65,352468,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
86,191,GENUSPAPER,Genus Paper & Boards Limited,538961.0,1.34,15.15,25590,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
87,26,OCCL,Oriental Carbon & Chemicals Limited,506579.0,1.32,673.85,745,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
88,200,IFCI,Ifci Limited,500106.0,1.32,11.5,883557,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
89,162,HBSL,HB Stockholdings Ltd,532216.0,1.3,46.65,1195,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
90,175,DHANI,Dhani Services Ltd,532960.0,1.25,32.45,464385,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
91,50,JKPAPER,Jk Paper Limited,532162.0,1.24,391.45,92418,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
92,182,IOB,Indian Overseas Bank,532388.0,1.2,25.2,4689034,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
93,142,PRECWIRE,Precision Wires India Limited,523539.0,1.14,66.5,25629,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
94,62,SUNDRMBRAK,Sundaram Brake Linings Limited,590072.0,1.11,300.9,727,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
95,84,DELTACORP,Delta Corp Limited,532848.0,1.1,198.25,991838,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
96,129,PREMIERPOL,Premier Polyfilm Limited,514354.0,1.08,89.0,7522,BULLISH FOR NEXT DAY,02/03/2023 10:20:53
