,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,58,EDELWEISS,Edelweiss Financial Services Limited,532922.0,6.02,73.05,10367291,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
1,42,CGPOWER,CG Power and Industrial Solutions Ltd,500093.0,4.56,308.55,5903809,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
2,21,MOTILALOFS,Motilal Oswal Financial Services Limited,532892.0,4.03,742.75,467156,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
3,28,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,504973.0,3.4,594.75,88557,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
4,30,PAYTM,One 97 Communications Ltd,543396.0,3.11,560.1,9474010,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
5,35,JUBLFOOD,Jubilant Foodworks Limited,533155.0,1.86,497.65,2042984,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
6,53,RECLTD,Rural Electrification Corporation Limited,532955.0,1.78,122.8,5902262,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
7,13,ANGELONE,Angel One Ltd,,1.74,1305.1,296204,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
8,56,BANKINDIA,Bank Of India,532149.0,1.63,96.4,20195109,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
9,31,JBMA,Jbm Auto Limited,532605.0,1.53,531.45,198435,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
10,6,DIVISLAB,Divi's Laboratories Limited,532488.0,1.4,3351.7,273260,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
11,11,MASTEK,Mastek Limited,523704.0,1.36,1715.2,30234,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
12,1,BAJFINANCE,Bajaj Finance Limited,500034.0,1.35,5977.8,1108490,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
13,33,ASAHIINDIA,Asahi India Glass Limited,515030.0,1.34,516.25,80748,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
14,27,TCI,Transport Corporation Of India Limited,532349.0,1.31,609.35,26163,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
15,32,CENTURYPLY,Century Plyboards (india) Limited,532548.0,1.12,522.95,37312,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
16,10,MPHASIS,Mphasis Limited,526299.0,1.04,2035.25,624989,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
17,45,ABFRL,Aditya Birla Fashion And Retail Limited,535755.0,0.96,268.6,1961178,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
18,59,JMFINANCIL,Jm Financial Limited,523405.0,0.92,70.95,662024,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
19,8,SUNDARMFIN,Sundaram Finance Limited,590071.0,0.85,2321.65,6877,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
20,51,STLTECH,Sterlite Technologies Limited,532374.0,0.82,171.55,508491,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
21,40,SIS,Security & Intelligence Services India,540673.0,0.79,384.4,12193,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
22,25,RAMCOCEM,The Ramco Cements Limited,500260.0,0.77,709.75,164073,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
23,47,BIOCON,Biocon Limited,532523.0,0.7,252.05,2003170,Intraday Buying seen in the past 15 minutes,16/01/2023 09:05:35
