,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
2,3,HDFCLIFE,HDFC Life Insurance Company Ltd,540777,0.41,637.2,2097466,JAVEED HUSSAIN INTRADAY BUY,09/04/2024 14:28:53
0,1,BHARTIARTL,Bharti Airtel Limited,532454,0.37,1209.2,2352180,JAVEED HUSSAIN INTRADAY BUY,09/04/2024 14:28:53
1,2,AUROPHARMA,Aurobindo Pharma Limited,524804,0.31,1123.7,440412,JAVEED HUSSAIN INTRADAY BUY,09/04/2024 14:28:53
1,2,PURVA,Puravankara Projects Limited,532891,17.08,287.9,3798622,Santu baba trick on open equal low with 1% higher than previous close,09/04/2024 14:29:31
3,4,OSIAHYPER,Osia Hyper Retail Ltd,535157,4.98,34.8,1045691,Santu baba trick on open equal low with 1% higher than previous close,09/04/2024 14:29:31
0,1,ORCHPHARMA,Orchid Pharma Ltd,524372,4.11,1177.5,211764,Santu baba trick on open equal low with 1% higher than previous close,09/04/2024 14:29:31
2,3,WIPL,Western India Plywoods Ltd,538415,2.67,167.0,2714,Santu baba trick on open equal low with 1% higher than previous close,09/04/2024 14:29:31
10,11,ELDEHSG,Eldeco Housing & Industries Ltd,523329,10.15,928.0,26320,IntraDay Long:,09/04/2024 14:29:56
29,30,MODIRUBBER,Modi Rubber Ltd,500890,9.98,103.0,54047,IntraDay Long:,09/04/2024 14:29:56
18,19,VEDL,Vedanta Limited,500295,3.67,335.15,25813455,IntraDay Long:,09/04/2024 14:29:56
28,29,SECMARK,Secmark Consultancy Ltd,543234,3.37,107.5,3930,IntraDay Long:,09/04/2024 14:29:56
35,36,RKDL,Ravi Kumar Distilleries Limited,533294,2.17,23.5,28819,IntraDay Long:,09/04/2024 14:29:56
13,14,BCONCEPTS,Brand Concepts Ltd,535042,1.79,739.95,5245,IntraDay Long:,09/04/2024 14:29:56
3,4,GARFIBRES,Garware Technical Fibres Ltd,509557,1.31,3360.0,5850,IntraDay Long:,09/04/2024 14:29:56
30,31,AYMSYNTEX,Aym Syntex Limited,508933,1.13,98.05,46906,IntraDay Long:,09/04/2024 14:29:56
23,24,REDINGTON,Redington (india) Limited,532805,0.9,223.7,1507907,IntraDay Long:,09/04/2024 14:29:56
34,35,MOGSEC,Motilal Oswal 5 Year G-Sec ETF,543250,0.53,55.25,7097,IntraDay Long:,09/04/2024 14:29:56
12,13,HAPPSTMNDS,Happiest Minds Technologies Ltd,543227,0.44,820.25,195206,IntraDay Long:,09/04/2024 14:29:56
7,8,EXPLEOSOL,Expleo Solutions Ltd,533121,0.43,1309.0,22832,IntraDay Long:,09/04/2024 14:29:56
8,9,AUROPHARMA,Aurobindo Pharma Limited,524804,0.42,1125.0,446935,IntraDay Long:,09/04/2024 14:29:56
14,15,SYNGENE,Syngene International Limited,539268,0.41,732.0,142871,IntraDay Long:,09/04/2024 14:29:56
4,5,ADANIGREEN,Adani Green Energy Ltd,541450,0.16,1922.1,221647,IntraDay Long:,09/04/2024 14:29:56
11,12,TCI,Transport Corporation Of India Limited,532349,0.16,871.8,38293,IntraDay Long:,09/04/2024 14:29:56
22,23,AXISNIFTY,AXISNIFTY,,0.16,243.97,24037,IntraDay Long:,09/04/2024 14:29:56
6,7,BHAGCHEM,Bhagiradha Chemicals & Industries Ltd,531719,0.11,1688.5,10391,IntraDay Long:,09/04/2024 14:29:56
17,18,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,,0.11,349.75,2467,IntraDay Long:,09/04/2024 14:29:56
32,33,HDFCNEXT50,HDFCNEXT50,,0.05,63.46,28932,IntraDay Long:,09/04/2024 14:29:56
24,25,TFCILTD,Tourism Finance Corporation Of India Limited,526650,0.03,180.25,1362428,IntraDay Long:,09/04/2024 14:29:56
21,22,NIF100IETF,ICICI Prudential Nifty 100 ETF,537008,0.0,256.97,5709,IntraDay Long:,09/04/2024 14:29:56
9,10,LIQUID1,Kotak Nifty 1D Rate Liquid ETF,78459,0.0,1000.01,3483,IntraDay Long:,09/04/2024 14:29:56
16,17,IGL,Indraprastha Gas Limited,532514,-0.03,475.2,1222041,IntraDay Long:,09/04/2024 14:29:56
2,3,DMART,Avenue Supermarts,540376,-0.12,4667.35,209554,IntraDay Long:,09/04/2024 14:29:56
33,34,LOTUSEYE,Lotus Eye Care Hospital Limited,532998,-0.24,62.0,10782,IntraDay Long:,09/04/2024 14:29:56
0,1,CNXNIFTYJUNIOR,CNXNIFTYJUNIOR,,-0.26,62832.05,0,IntraDay Long:,09/04/2024 14:29:56
15,16,JUNIORBEES,Nippon India ETF Junior BeES,590104,-0.26,668.62,108412,IntraDay Long:,09/04/2024 14:29:56
1,2,NIFTYALPHA50,NIFTYALPHA50,,-0.33,49161.6,0,IntraDay Long:,09/04/2024 14:29:56
36,37,RUCHINFRA,Ruchi Infrastructure Limited,509020,-0.36,13.85,289243,IntraDay Long:,09/04/2024 14:29:56
26,27,IDFC,Idfc Limited,532659,-0.49,120.85,3200555,IntraDay Long:,09/04/2024 14:29:56
27,28,GOKULAGRO,Gokul Agro Resources Limited,539725,-0.68,117.0,46974,IntraDay Long:,09/04/2024 14:29:56
5,6,UBL,United Breweries Limited,532478,-0.71,1823.8,530907,IntraDay Long:,09/04/2024 14:29:56
19,20,TNPL,Tamil Nadu Newsprint & Papers Limited,531426,-0.74,268.0,56843,IntraDay Long:,09/04/2024 14:29:56
20,21,NCC,Ncc Limited,500294,-0.88,263.8,4522844,IntraDay Long:,09/04/2024 14:29:56
25,26,INDSWFTLAB,Ind-swift Laboratories Limited,532305,-1.02,131.1,918279,IntraDay Long:,09/04/2024 14:29:56
31,32,HBSL,HB Stockholdings Ltd,532216,-1.2,95.05,18354,IntraDay Long:,09/04/2024 14:29:56
87,88,BHAGYANGR,Bhagyanagar India,512296,2.34,115.9,505477,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
85,86,LYKALABS,Lyka Labs Limited,500259,2.27,128.15,214074,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
102,103,RKDL,Ravi Kumar Distilleries Limited,533294,2.17,23.5,28819,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
56,57,WOCKPHARMA,Wockhardt Limited,532300,1.99,585.0,154119,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
37,38,IFBIND,Ifb Industries Limited,505726,1.88,1514.65,64716,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
72,73,INDOSTAR,Indostar Capital Finance Ltd,541336,1.85,247.25,140643,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
64,65,SOFTTECH,Softtech Engineers Ltd,535078,1.82,327.85,3323,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
48,49,BCONCEPTS,Brand Concepts Ltd,535042,1.79,739.95,5245,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
89,90,BAFNAPH,Bafna Pharmaceuticals Ltd,532989,1.61,91.45,2733,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
83,84,NBCC,Nbcc (india) Limited,534309,1.55,137.2,19190430,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
74,75,BEL,Bharat Electronics Limited,500049,1.54,227.0,14987535,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
54,55,PRINCEPIPE,Prince Pipes & Fittings Ltd,542907,1.49,617.7,164022,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
29,30,GARFIBRES,Garware Technical Fibres Ltd,509557,1.31,3360.0,5850,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
38,39,VOLTAS,Voltas Limited,500575,1.3,1323.8,2619794,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
30,31,VSTTILLERS,V.s.t Tillers Tractors Limited,531266,1.19,3298.0,4353,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
61,62,CMSINFO,CMS Info Systems Ltd,543441,1.16,401.1,1328035,Ichimoku Cloud Top Crossover,09/04/2024 14:30:24
